Purchase_ID,Customer_ID,Amount
2928,91,3683.52
2929,123,7135.53
2930,36,2464.56
2931,32,4860.52
2932,96,3576.1
2933,156,874
2934,157,9353.7
2935,64,3556.38
2936,122,9575.6
2937,129,3880.61
2938,50,6995.79
2939,110,9598.15
2940,160,6370.98
2941,115,4534.71
2942,191,5036.64
2943,100,2155.79
2944,34,1468.36
2945,175,3915.09
2946,54,148.86
2947,195,364.04
2948,198,5121.85
2949,165,467.9
2950,78,6671.48
2951,94,9950.58
2952,14,2937.55
2953,127,8594.9
2954,90,8227.6
2955,86,3709.85
2956,112,6459.7
2957,152,1551.07
2958,75,3786.88
2959,176,6677.28
2960,48,523.44
2961,101,9965.23
2962,104,3894.78
2963,177,7997.13
2964,126,494.8
2965,185,1862.69
2966,121,7684.01
2967,178,1663.68
2968,167,2837.83
2969,47,7023.67
2970,105,6670.55
2971,40,1470.37
2972,170,175.45
2973,162,9928.04
2974,194,5356.63
2975,185,483.1
2976,89,4050.79
2977,74,2524.21
2978,68,6353.65
2979,3,9742.57
2980,108,197.31
2981,120,2057.35
2982,150,1579.7
2983,72,333.11
2984,175,1546.53
2985,192,8280.18
2986,162,9501.25
2987,49,6083.41
2988,169,8135.54
2989,34,7902.54
2990,134,5398.22
2991,31,3423.85
2992,117,1735.38
2993,103,7038.38
2994,63,6878.78
2995,170,6245.25
2996,138,8620.65
2997,49,3200.91
2998,52,5235.71
2999,102,4401.16
3000,92,5131.67
3001,161,8383.82
3002,95,9486.85
3003,156,9551.43
3004,191,5264.07
3005,107,2760.28
3006,18,6179.07
3007,117,297.93
3008,146,7871.82
3009,72,6423.96
3010,113,3710.3
3011,8,1797.8
3012,196,7209.77
3013,110,4188.86
3014,74,5569.24
3015,54,8483.45
3016,105,5023.81
3017,26,6081.71
3018,199,7458.03
3019,72,5798.16
3020,62,4930.15
3021,152,1354.61
3022,181,4710.34
3023,35,7488.61
3024,168,8613.47
3025,109,4531.75
3026,122,197.52
3027,67,8005.21
3028,84,3956.37
3029,48,8837.82
3030,145,4472.65
3031,119,7444.71
3032,173,4396.9
3033,25,5914.27
3034,154,7267.01
3035,117,1076.42
3036,190,4004.9
3037,67,4450.88
3038,43,4627.45
3039,105,224.65
3040,8,6462.24
3041,99,6177.31
3042,142,9350.27
3043,53,2693.91
3044,164,7298.21
3045,179,4702.95
3046,42,7201.58
3047,110,3483.38
3048,181,4768.18
3049,173,4652.13
3050,1,5583.22
3051,27,5482.55
3052,58,4538.08
3053,43,4067.65
3054,136,4707.96
3055,63,4648.37
3056,80,9925.07
3057,66,799.29
3058,125,253.2
3059,182,4820.18
3060,117,1981.39
3061,32,3689.77
3062,135,5200.93
3063,49,3791.48
3064,109,1441.1
3065,29,1646.07
3066,113,4686.45
3067,54,4746.03
3068,151,8385.02
3069,35,5104.61
3070,175,1833.51
3071,6,7675.87
3072,60,6692.07
3073,40,9675.71
3074,128,4300
3075,7,7022.36
3076,98,5919.09
3077,61,3702.87
3078,165,9008.52
3079,78,8072.09
3080,8,593.54
3081,104,5794.37
3082,56,7781.86
3083,50,6063.73
3084,19,608.71
3085,175,6087.69
3086,74,9626.07
3087,187,6237.46
3088,183,7249.42
3089,138,6899.78
3090,126,8740.67
3091,127,8723.06
3092,177,6897.34
3093,197,795.96
3094,192,8338.12
3095,78,685.98
3096,59,6927.16
3097,182,7920.11
3098,170,358.88
3099,79,2532.92
3100,84,1210.27
3101,34,2306.06
3102,105,2761.79
3103,7,2375.95
3104,135,2491.29
3105,91,695.25
3106,7,2198.5
3107,48,4798.07
3108,104,8500.97
3109,184,6003.21
3110,62,6684.5
3111,41,8807.27
3112,59,8677.25
3113,23,3452.17
3114,82,5750.65
3115,17,6184.65
3116,37,5324.8
3117,106,6430.18
3118,72,8071.4
3119,196,7226.77
3120,42,3019.56
3121,119,2485.65
3122,188,8880.57
3123,129,3715.12
3124,148,6024.52
3125,68,5488.32
3126,67,374.09
3127,33,7642.55
3128,161,806.89
3129,74,5530.15
3130,28,536.96
3131,77,7386.46
3132,152,3171.24
3133,32,2897.6
3134,27,8395.73
3135,41,1682.39
3136,59,538.26
3137,186,1488.57
3138,54,3713.4
3139,41,8015.41
3140,85,6792.17
3141,84,4579.58
3142,33,6235.35
3143,145,6401.38
3144,121,6165.13
3145,119,5590.36
3146,146,9216.15
3147,169,4616.98
3148,6,8126.29
3149,134,3066.48
3150,171,7207.97
3151,120,6955.54
3152,129,1346.13
3153,185,1317.61
3154,33,9876.86
3155,173,9110.27
3156,128,5561.2
3157,37,9625.09
3158,22,910.19
3159,165,4822.19
3160,177,3320.83
3161,168,193.16
3162,16,2505.45
3163,106,7777.61
3164,51,983
3165,62,8218.73
3166,80,2317.42
3167,71,3068.73
3168,2,5545.38
3169,106,3454.07
3170,64,5506.69
3171,54,7147.54
3172,157,4686.92
3173,94,8154.19
3174,101,1178.53
3175,126,5993.14
3176,127,4044.46
3177,137,3150.04
3178,76,5365.42
3179,38,1308.28
3180,196,9064.39
3181,36,3272.65
3182,137,5366.82
3183,104,6199.1
3184,169,3792.9
3185,53,1154.87
3186,112,3992.58
3187,64,2643.34
3188,156,8151.5
3189,64,5862.51
3190,196,6064.56
3191,38,2420.76
3192,75,933.55
3193,184,7161.28
3194,6,5555.57
3195,60,3473.92
3196,100,5460.99
3197,57,4529.33
3198,61,7935.04
3199,146,2049.76
3200,180,6995.51
3201,118,1979.9
3202,110,2768.14
3203,85,7199.09
3204,50,8024.42
3205,181,9724.08
3206,191,8719.55
3207,160,6277.83
3208,70,1392.95
3209,70,7450.24
3210,87,8782.38
3211,170,6347.28
3212,14,6627.98
3213,110,7964.43
3214,114,3364.11
3215,54,261.89
3216,104,2575.24
3217,42,8725.18
3218,170,1473.69
3219,170,182.45
3220,69,1804.2
3221,55,3055.9
3222,128,7504.95
3223,91,2153.28
3224,188,7825.53
3225,191,7135.37
3226,179,1736.13
3227,89,8255.78
3228,85,2731.61
3229,87,4726.85
3230,94,8008.1
3231,117,445.06
3232,39,8918.38
3233,96,5067.63
3234,10,4601.89
3235,12,1597.74
3236,42,9531.67
3237,43,7834.31
3238,105,2027.2
3239,110,9400.09
3240,40,1541.49
3241,127,5194.78
3242,14,2009.23
3243,165,9924.62
3244,42,3225.98
3245,81,322.72
3246,193,4319.02
3247,61,8079.44
3248,128,8288.55
3249,83,9626.09
3250,62,2188.16
3251,23,4959.63
3252,22,5815.34
3253,43,4645.02
3254,195,259.78
3255,94,2920.01
3256,60,6522.16
3257,175,6407.44
3258,17,7074.72
3259,133,9385.57
3260,86,6800.39
3261,31,5998.56
3262,51,7584.31
3263,118,7074.19
3264,132,2085.01
3265,188,3682.26
3266,169,7191.5
3267,58,2155.63
3268,179,5120.41
3269,6,7909.34
3270,49,9169.97
3271,67,1919.8
3272,35,8172.68
3273,152,1004.85
3274,65,6495.61
3275,136,4675.83
3276,168,6807.42
3277,81,7731.18
3278,183,9018.97
3279,102,351.81
3280,99,7683.7
3281,4,2675.51
3282,152,8957.02
3283,66,8914.99
3284,128,8298.59
3285,139,9966.97
3286,49,9211.23
3287,84,1844.3
3288,64,259.67
3289,188,3728.46
3290,149,3886.63
3291,180,9346.05
3292,3,3796.85
3293,189,6198.26
3294,158,5855.22
3295,138,4319.11
3296,22,7101.91
3297,164,3414.03
3298,8,8003.64
3299,200,9574.29
3300,81,2876.74
3301,131,8999.32
3302,66,8904.81
3303,200,9011.19
3304,139,2651.77
3305,196,5791.11
3306,123,577.13
3307,72,7866.63
3308,10,6235.49
3309,193,3488.55
3310,12,5871.8
3311,14,2615.91
3312,107,7908.48
3313,5,6167.54
3314,192,529.6
3315,45,7512.67
3316,127,6377.47
3317,147,2549.34
3318,6,1565.97
3319,60,6613.16
3320,178,6456.53
3321,159,9308.56
3322,88,9713.29
3323,159,3606.2
3324,92,5769.82
3325,67,6467.84
3326,64,346.4
3327,117,6444.76
3328,42,6337.66
3329,107,6868.16
3330,171,5932.99
3331,128,1576.52
3332,54,1487.07
3333,22,4112.45
3334,134,4131.54
3335,83,973.39
3336,48,9267.82
3337,132,4417.52
3338,86,4040.73
3339,46,5588.27
3340,159,519.74
3341,3,5236.51
3342,94,5276.57
3343,178,5727.64
3344,186,7043.04
3345,106,6866.23
3346,45,7905.55
3347,155,5105.51
3348,71,9682.6
3349,43,6882.96
3350,42,784.58
3351,88,6165.79
3352,117,7347.42
3353,144,399
3354,182,5665.79
3355,164,3508.22
3356,158,6826.26
3357,28,1287.01
3358,187,4659.66
3359,100,9297.24
3360,127,8394.47
3361,121,1602.43
3362,98,9887.25
3363,55,4622.04
3364,68,476.57
3365,57,2134.1
3366,16,5990.31
3367,26,532.03
3368,21,4020.6
3369,156,9464.96
3370,56,2714.66
3371,40,2615.19
3372,193,6169.33
3373,54,2908.05
3374,34,7699.94
3375,138,1007.76
3376,135,1272.8
3377,148,3200.47
3378,30,7814.75
3379,80,2601.65
3380,53,7883.22
3381,147,4125.13
3382,76,7715.02
3383,114,6915.11
3384,123,6517.58
3385,173,5361.46
3386,88,1110.26
3387,9,6944.62
3388,79,8573.75
3389,74,2814.12
3390,170,8586.89
3391,134,6541.98
3392,35,1256.07
3393,115,4867.54
3394,132,4367.56
3395,54,9858.3
3396,44,6988.72
3397,16,4107.66
3398,154,5240.6
3399,3,8730.27
3400,132,5726.38
3401,40,166.5
3402,180,4490.02
3403,115,8220.29
3404,162,3315.33
3405,97,333.15
3406,146,7149.24
3407,90,7448.35
3408,92,2144.98
3409,52,2261.4
3410,99,6539.96
3411,5,3599.08
3412,33,9675.77
3413,42,7636.96
3414,74,3123.85
3415,7,9685.68
3416,177,9212.85
3417,69,5430.7
3418,155,7340.48
3419,65,6983.71
3420,10,7205.08
3421,80,316.58
3422,86,186.39
3423,130,2430.1
3424,90,9153.96
3425,145,7305.98
3426,198,4304.78
3427,29,6639.86
3428,149,6916.38
3429,164,1223.12
3430,44,3925.96
3431,79,2916.01
3432,120,6357.79
3433,198,6781.72
3434,32,2794.31
3435,14,4076.96
3436,86,4494.1
3437,106,167.87
3438,100,9785.29
3439,40,1229.71
3440,92,6033.19
3441,87,5792.21
3442,57,6755.14
3443,89,5019.82
3444,186,4961.21
3445,34,8066.97
3446,128,5297.33
3447,110,9853.37
3448,25,4552.23
3449,35,9411.76
3450,64,1228.63
3451,105,3829.12
3452,26,3280.42
3453,96,7634.66
3454,177,9658.89
3455,63,2196.45
3456,31,1491.39
3457,79,7369.03
3458,36,4215.74
3459,126,8764.81
3460,20,6070.21
3461,2,5538.53
3462,50,2953.06
3463,14,3448.7
3464,63,170.18
3465,109,8569.66
3466,126,5714.75
3467,175,4828.35
3468,174,7507.65
3469,139,5372.87
3470,89,1398.69
3471,114,9373.71
3472,106,565.14
3473,142,7344.39
3474,189,4495.37
3475,199,6468.5
3476,26,6930.73
3477,73,9992.59
3478,154,3948.3
3479,88,1358.91
3480,13,1348.51
3481,69,2124.71
3482,168,3851.36
3483,185,211.91
3484,42,1518.57
3485,109,9195.53
3486,104,7591.96
3487,86,1599.31
3488,15,6775.26
3489,132,3523.62
3490,165,5686.85
3491,173,1376.28
3492,160,4762.72
3493,49,791.06
3494,180,8558.24
3495,129,6808.76
3496,151,6832.24
3497,178,2013.85
3498,143,1589.3
3499,132,6242.45
3500,3,4389.31
3501,19,6437.43
3502,195,7875.65
3503,101,4301.25
3504,73,9008.68
3505,126,9861.81
3506,144,9818.18
3507,120,5941.38
3508,24,1569.54
3509,113,6682.36
3510,196,1526.59
3511,147,3346.79
3512,96,2555.42
3513,143,4354.37
3514,8,324.76
3515,35,9643.27
3516,63,5330.58
3517,27,7482.32
3518,136,825.47
3519,121,1155.24
3520,31,3637.06
3521,99,7409.41
3522,36,5421.91
3523,130,5415.62
3524,140,274.02
3525,52,6049.32
3526,49,1634.97
3527,51,8144.54
3528,146,9905.42
3529,76,3051.11
3530,100,2289.76
3531,145,5941.38
3532,3,4663.44
3533,54,1043.73
3534,165,625.4
3535,142,7226.45
3536,54,7106.48
3537,51,8447.62
3538,123,1218.15
3539,32,9204.7
3540,114,654
3541,50,8060.66
3542,110,8548.33
3543,132,566.8
3544,111,3907.9
3545,142,6130.05
3546,106,5198.38
3547,175,8926
3548,131,2046.51
3549,15,5504.33
3550,143,7513.29
3551,133,656.36
3552,64,7508.67
3553,14,4437.56
3554,30,703.71
3555,79,4439.92
3556,151,8158.89
3557,124,8780.76
3558,21,3566.35
3559,181,9093.83
3560,162,9136.33
3561,28,6186.88
3562,177,7460.29
3563,55,7452.65
3564,189,7979.71
3565,14,2668.53
3566,96,5853.62
3567,27,602.43
3568,46,2499.61
3569,35,8427.16
3570,77,1898.46
3571,153,4028.02
3572,153,5598.28
3573,69,2746.44
3574,13,727.1
3575,187,7842.19
3576,96,1951.87
3577,26,1610.68
3578,144,3630.53
3579,110,7141.6
3580,81,866.02
3581,57,3630.48
3582,183,2664.87
3583,126,6209.25
3584,162,4026.88
3585,163,5505.24
3586,147,6207.86
3587,31,1729.85
3588,39,4391.22
3589,137,5413.98
3590,158,1990.91
3591,16,6737.27
3592,145,3731.82
3593,166,1249.64
3594,162,5197.47
3595,54,1211.56
3596,86,7377.19
3597,118,1843.93
3598,132,6350.45
3599,72,7556.07
3600,21,5784.54
3601,77,7031.69
3602,110,6974.56
3603,50,6629.32
3604,35,6227.08
3605,123,6186.33
3606,182,9600.37
3607,172,1438.77
3608,14,6524.79
3609,55,5008.44
3610,162,2472.48
3611,139,7540.95
3612,161,3440.48
3613,26,5479.05
3614,140,199.55
3615,88,9604.97
3616,128,6159.22
3617,187,9155.52
3618,83,5606.38
3619,30,188.28
3620,40,6837.73
3621,13,5462.72
3622,166,1787.43
3623,200,6230.43
3624,68,381.66
3625,109,9934.13
3626,165,8631.54
3627,60,2605.21
3628,13,291.29
3629,9,4909.91
3630,121,9076.9
3631,95,1048.42
3632,121,5193.45
3633,176,279.43
3634,51,9229.69
3635,59,3624.55
3636,64,6583.83
3637,193,5386.57
3638,174,3666.53
3639,135,5851.88
3640,167,3614.62
3641,22,654.61
3642,131,531.19
3643,79,2453.73
3644,48,5609.15
3645,164,1989.04
3646,41,2561.82
3647,54,7583.8
3648,73,8322.37
3649,125,6828.01
3650,80,3829.93
3651,121,1966.94
3652,27,2521.76
3653,179,1247.43
3654,20,8931.81
3655,107,7346.07
3656,147,914.18
3657,136,8920.03
3658,81,3111.26
3659,52,2335.93
3660,170,9145.43
3661,40,7929.09
3662,187,5290.04
3663,107,9699.01
3664,62,9126.19
3665,97,2865.46
3666,9,7767.49
3667,102,5306.09
3668,49,5145.33
3669,93,2384.36
3670,111,4433.06
3671,15,1687.62
3672,19,7811.69
3673,177,2342.26
3674,13,3409.51
3675,160,5362.55
3676,161,4132.58
3677,109,436.86
3678,164,1874.8
3679,57,8534.16
3680,50,2995
3681,160,4139.49
3682,168,1173.37
3683,21,538.57
3684,79,8499.25
3685,134,9327.04
3686,134,3897.58
3687,188,7003.06
3688,121,9467.85
3689,42,4234.59
3690,122,577.09
3691,157,4397.17
3692,188,6624.94
3693,153,4869.76
3694,121,7726.21
3695,149,7835.42
3696,114,3804.78
3697,20,9470.46
3698,45,9596.01
3699,34,517.71
3700,190,931.08
3701,168,7087.37
3702,196,1209.14
3703,14,1794.66
3704,75,1938.97
3705,126,3185.99
3706,37,8280.62
3707,89,9761.64
3708,42,2526.99
3709,170,1305.68
3710,153,8947.46
3711,175,2956.66
3712,5,9507.01
3713,155,6730.63
3714,143,8362.5
3715,139,6923.89
3716,64,5316.31
3717,43,8557.54
3718,85,2880.04
3719,71,4527.16
3720,89,3734.31
3721,120,704.94
3722,58,2250.66
3723,65,386.28
3724,183,7896.72
3725,12,2314.81
3726,29,2966.3
3727,38,7807.74
3728,147,2734.11
3729,194,2803.39
3730,199,1037.03
3731,187,8385.72
3732,113,7286.26
3733,148,5966.36
3734,6,107.95
3735,73,6952.35
3736,129,3639.05
3737,163,1762.31
3738,91,6317.64
3739,180,1014.84
3740,92,6171.28
3741,61,5442.46
3742,117,6346.64
3743,94,7502.25
3744,27,2245.81
3745,126,4426.3
3746,102,2692.2
3747,200,1291.45
3748,28,2354.28
3749,37,8392.87
3750,109,7747.59
3751,42,4592.88
3752,32,8301.56
3753,54,9239.51
3754,79,6996.46
3755,1,9011.76
3756,72,4272.54
3757,132,5484.59
3758,82,414.25
3759,96,7390.19
3760,199,1698.11
3761,89,1695.06
3762,139,1399.61
3763,49,2764.69
3764,113,114.39
3765,5,2104.74
3766,23,326.08
3767,35,7998.94
3768,13,7291.96
3769,54,2316.09
3770,200,5799.97
3771,186,4783.65
3772,176,7908.18
3773,65,7071.23
3774,59,3781.63
3775,171,5431.33
3776,2,6516.51
3777,131,6112.76
3778,113,7147.99
3779,179,4332.04
3780,130,4384.15
3781,132,240.09
3782,85,1893.94
3783,108,8944.22
3784,91,6182.68
3785,48,2694
3786,160,6182.37
3787,177,7934.02
3788,83,5087.29
3789,139,9449.65
3790,13,8125.39
3791,28,7944.5
3792,75,3089.27
3793,50,3948.17
3794,151,2267.87
3795,116,7030.67
3796,21,1031.66
3797,73,4373.73
3798,165,1566.52
3799,84,1608.83
3800,114,8341.45
3801,146,2761.08
3802,44,9332.09
3803,141,4421.58
3804,106,3813.1
3805,26,587.26
3806,82,6879.8
3807,74,9229.63
3808,165,8087.38
3809,36,4229.16
3810,190,3917.1
3811,49,826.19
3812,83,3920.4
3813,140,4230.04
3814,147,5410.54
3815,39,4489.88
3816,5,3862.53
3817,24,9367.84
3818,89,6537.88
3819,48,4095.77
3820,197,1441.17
3821,156,2809.79
3822,35,9373.57
3823,12,8761.29
3824,115,7926.45
3825,35,891.83
3826,32,5748.54
3827,75,3103.67
3828,7,4454.34
3829,167,373.03
3830,13,6572.06
3831,128,5674.05
3832,77,4422.46
3833,77,1863.07
3834,168,6175.22
3835,91,4668.38
3836,181,1405.54
3837,116,4463.98
3838,165,571.25
3839,8,2406.03
3840,138,7642.48
3841,62,5556.75
3842,188,3835.59
3843,163,9258.28
3844,171,1478.8
3845,51,1874.24
3846,137,4501.83
3847,196,8600.67
3848,135,2702.84
3849,198,5175.07
3850,70,528.07
3851,198,2171.98
3852,128,4889.21
3853,141,3458.86
3854,135,6905.47
3855,27,8196.94
3856,3,9563.05
3857,156,4896.09
3858,50,3806.56
3859,169,9401.89
3860,72,6550.01
3861,189,1673.83
3862,154,6527.92
3863,113,8799.02
3864,168,1988.46
3865,151,9384.56
3866,64,1148.19
3867,3,163.15
3868,154,5226.06
3869,157,5573.99
3870,182,2979.36
3871,3,2457.24
3872,145,7816.46
3873,47,9248.23
3874,171,3361.21
3875,23,5742.72
3876,98,7121.09
3877,32,9519.22
3878,171,8969.94
3879,102,5602.06
3880,176,9150.13
3881,108,7861.48
3882,28,9388.79
3883,60,4302.78
3884,103,3710.21
3885,118,4244.33
3886,28,112.76
3887,4,6188.16
3888,131,4203.24
3889,74,1138.92
3890,11,3319.85
3891,37,2284.1
3892,12,2240.68
3893,122,3103.39
3894,118,1306.48
3895,7,9705.86
3896,162,4259.05
3897,154,5466.51
3898,77,8067.73
3899,165,2863.79
3900,67,8013.94
3901,111,5619.95
3902,119,6826.97
3903,115,5349.45
3904,171,4234.29
3905,13,2802.76
3906,41,2099.03
3907,150,3749
3908,118,2054.13
3909,7,6632.22
3910,143,3928.49
3911,72,896.54
3912,7,4188.73
3913,97,5604.94
3914,177,6294.31
3915,158,2042.03
3916,178,8258.44
3917,73,4917.2
3918,7,9901.66
3919,70,7820.88
3920,194,871.62
3921,68,2697.15
3922,37,3947.24
3923,142,6912.9
3924,22,492.16
3925,18,3270.83
3926,92,2661.4
3927,32,7184.58
3928,190,7392.68
3929,73,2667.94
3930,169,3191.29
3931,21,5958.28
3932,179,841.63
3933,180,2112.31
3934,181,3524.56
3935,179,6585.82
3936,105,8248.06
3937,98,9370.14
3938,90,327.21
3939,193,1494.36
3940,185,2181.63
3941,196,898.19
3942,18,5160.26
3943,19,833.4
3944,120,1077.74
3945,35,5572.52
3946,117,8830.44
3947,36,501.57
3948,42,7178.81
3949,81,938.48
3950,123,5466.77
3951,196,1350.25
3952,179,3127.73
3953,84,9122.42
3954,139,8030.54
3955,63,7758.18
3956,191,4027.77
3957,26,7958.31
3958,77,217.18
3959,174,1313.25
3960,94,5360.99
3961,180,744.97
3962,81,8493.68
3963,59,8947.15
3964,32,2942.26
3965,43,1226.89
3966,56,2504.36
3967,92,5122.21
3968,34,7233.56
3969,107,4874.18
3970,199,8717.92
3971,159,4502.05
3972,42,6045.08
3973,28,572.03
3974,76,7612.91
3975,132,6707.81
3976,128,1952.83
3977,175,9676.69
3978,138,8115.06
3979,37,4893.43
3980,86,3728.37
3981,175,8513.56
3982,31,7174.64
3983,145,9567.63
3984,36,9850.62
3985,46,5742.17
3986,103,2690.82
3987,148,4834.22
3988,25,2406.15
3989,171,7689.87
3990,30,5433.61
3991,35,7880.39
3992,35,5427.07
3993,109,3882.34
3994,64,4816.4
3995,46,5519.53
3996,44,9613.36
3997,123,6983.15
3998,26,3438.24
3999,84,2476.02
4000,161,2142.66
4001,66,5627.17
4002,132,291.02
4003,25,1859.4
4004,58,7551.61
4005,68,9288.34
4006,161,7458.56
4007,160,3998.45
4008,160,5437.14
4009,194,451.58
4010,102,7857
4011,196,8742.16
4012,72,3733.34
4013,137,5951.46
4014,2,5224.36
4015,86,7957.25
4016,128,4400.43
4017,6,2194.58
4018,131,1885.39
4019,8,9749.12
4020,121,2840.94
4021,54,8254.55
4022,26,7131.26
4023,101,2823.62
4024,161,6790.53
4025,93,8182.23
4026,113,5264.35
4027,102,1401.48
4028,16,9436.73
4029,67,1976.19
4030,168,9510.17
4031,170,7498.7
4032,72,1505.01
4033,49,2313.56
4034,132,3384.4
4035,117,7404.6
4036,70,7076.53
4037,173,4850.65
4038,62,2993.08
4039,43,6434.4
4040,200,8560.1
4041,107,9118.14
4042,146,3708.21
4043,194,4836.93
4044,153,2996.46
4045,142,6040.38
4046,16,3003.86
4047,38,3205.84
4048,148,1918.08
4049,17,4552.62
4050,49,1081.51
4051,80,9417.44
4052,184,1055.7
4053,81,2390.07
4054,113,344.99
4055,162,6419.81
4056,198,7756.6
4057,154,3316.55
4058,151,6701.29
4059,179,3183
4060,88,6349.4
4061,105,7735.78
4062,87,2524.1
4063,2,3929.95
4064,85,5073.81
4065,144,345.62
4066,155,1081.05
4067,11,7205.56
4068,76,2295.21
4069,181,8109.47
4070,25,8708.38
4071,138,5548.69
4072,98,5054.12
4073,94,8909.9
4074,98,4416.18
4075,7,1783.82
4076,75,5160.55
4077,183,3319.05
4078,109,9035.39
4079,68,7868.11
4080,176,8125.83
4081,188,4986.8
4082,183,7770.74
4083,97,8211.25
4084,129,9917.87
4085,80,6022.15
4086,109,6674.61
4087,147,8679.13
4088,86,2041.86
4089,164,5344.36
4090,122,3167.41
4091,19,3477.57
4092,123,305.15
4093,183,652.35
4094,136,7163.33
4095,134,1249.07
4096,195,8170.83
4097,43,6359.03
4098,131,6432.03
4099,68,3367.02
4100,106,9029.36
4101,78,1984.93
4102,44,7299
4103,145,3329.62
4104,50,1081.17
4105,34,4137.98
4106,83,2910.59
4107,75,3375.22
4108,186,9664.6
4109,65,1793.87
4110,181,2354.96
4111,133,9145.46
4112,7,4727.14
4113,10,4770.86
4114,59,3277.43
4115,20,5978.34
4116,5,2736.85
4117,140,3268.01
4118,97,3529.55
4119,69,4060.14
4120,137,4235.75
4121,90,724.65
4122,168,6413.72
4123,139,1217.83
4124,113,746.95
4125,102,5396.36
4126,148,3677.45
4127,53,7779.84
4128,113,878.39
4129,38,3420.31
4130,116,1541.67
4131,79,6825.62
4132,37,7048.37
4133,125,2266.55
4134,200,4402.02
4135,96,6162.24
4136,22,1993.86
4137,183,6591
4138,13,7738.67
4139,77,590.95
4140,127,303.41
4141,3,1107.85
4142,18,5484.5
4143,39,7533.95
4144,142,3374.67
4145,143,406.83
4146,76,2300.84
4147,65,176.52
4148,101,2089.56
4149,123,4896.54
4150,37,7362.79
4151,146,7477.69
4152,164,9813.29
4153,168,1780.25
4154,192,5023.93
4155,91,5144.7
4156,110,3661.92
4157,78,6481.76
4158,155,3581.94
4159,105,3892.14
4160,166,8864.28
4161,37,308.58
4162,13,502.5
4163,168,6377.28
4164,192,4784.62
4165,155,7490.98
4166,23,8231.41
4167,124,1715.91
4168,103,5935.47
4169,199,8385.57
4170,150,3246.07
4171,12,5754.35
4172,137,6763.36
4173,185,6943.4
4174,147,8719.83
4175,39,8890.7
4176,145,427.2
4177,78,3695.11
4178,103,6787.93
4179,41,8467.14
4180,108,7450.39
4181,12,1053.68
4182,195,500.96
4183,177,9415.96
4184,104,3323.58
4185,186,7530.88
4186,69,6323.83
4187,62,6336.66
4188,121,8162.15
4189,110,772.31
4190,38,1522.92
4191,88,6578.91
4192,159,5270.5
4193,30,3168.99
4194,53,977.54
4195,131,2001.2
4196,3,5687.35
4197,21,6911.84
4198,34,6308.21
4199,195,3356.6
4200,114,3010.85
4201,49,7958.21
4202,134,9632.49
4203,21,4828.6
4204,140,7837.17
4205,27,7780.84
4206,114,763.46
4207,142,9399.05
4208,175,4594.04
4209,48,6052.38
4210,77,4043.23
4211,178,6764.4
4212,64,5574.25
4213,68,6582.22
4214,11,268.86
4215,124,1289.54
4216,152,9908.91
4217,107,2508.18
4218,55,3809.05
4219,63,2524.48
4220,120,855.98
4221,84,4465.87
4222,136,6328.48
4223,95,6325.82
4224,126,9000.04
4225,66,7896.12
4226,57,7016.88
4227,39,8810.23
4228,129,6572.12
4229,102,1150.44
4230,74,5613.11
4231,154,7291.78
4232,180,6133.79
4233,168,4436.36
4234,161,2171.8
4235,149,4844.41
4236,27,116.21
4237,21,9792.09
4238,12,8369.96
4239,153,4989.54
4240,115,4799.18
4241,83,2212.1
4242,167,3683.7
4243,73,5864.8
4244,157,4414.07
4245,169,9323.89
4246,125,1428.79
4247,62,1070.57
4248,16,217.25
4249,32,8822.92
4250,92,3035.39
4251,141,4117.57
4252,85,3981.6
4253,143,2542.69
4254,161,4447.06
4255,63,1420.15
4256,167,654.69
4257,40,4027.69
4258,28,8933.46
4259,62,1869.43
4260,99,1125.52
4261,83,8445.29
4262,13,6497.82
4263,61,752.58
4264,86,3261.55
4265,20,2742.35
4266,70,8744.22
4267,84,6221.68
4268,63,5064.87
4269,4,4409.26
4270,153,7815.6
4271,89,8318.39
4272,194,1234.64
4273,88,8511.54
4274,145,980.4
4275,186,4327.57
4276,197,288.91
4277,16,8825.95
4278,93,8834.91
4279,53,299.68
4280,139,2104.46
4281,78,5821.33
4282,105,9309.61
4283,163,9764.41
4284,68,2399.37
4285,123,3374.77
4286,164,9108.67
4287,136,7139.58
4288,146,5893.56
4289,95,9524.72
4290,31,3763.77
4291,150,3952.14
4292,192,6382.95
4293,157,594.4
4294,44,2329.65
4295,98,6925.12
4296,178,5215.41
4297,84,9008.98
4298,103,2549.57
4299,122,2548.48
4300,105,1524.49
4301,152,414.02
4302,133,9559
4303,175,3633.04
4304,12,5107.05
4305,29,9221.66
4306,170,676.55
4307,188,2095.14
4308,91,3147.63
4309,129,2105.22
4310,21,7519.2
4311,158,177.82
4312,148,7401.2
4313,179,4259.22
4314,87,4461.9
4315,59,1983.54
4316,39,7584.38
4317,58,2996.35
4318,43,1436.86
4319,104,3325.64
4320,45,6403.54
4321,151,9514.99
4322,152,3383.02
4323,193,3776.88
4324,164,4534.8
4325,162,2351.16
4326,154,468.82
4327,84,1265.06
4328,185,4878.01
4329,143,7301.12
4330,136,389.9
4331,26,5526.39
4332,24,7994.39
4333,11,9118.45
4334,56,4707.13
4335,103,5960.9
4336,29,3706.84
4337,113,3186.1
4338,90,7903.82
4339,146,4156.44
4340,66,5569.81
4341,88,2507.31
